file	line	kind	name	tells_us	statement
reconstruct/hyperelliptic_code.v	63	Lemma	parity_size_neq	(* Key parity lemma: (2a-1) cannot equal (2b-1 + (2k+2)) - 1 = 2b + 2k because the LHS is odd and the RHS is even. *)	Lemma parity_size_neq (a b k : nat) :
reconstruct/hyperelliptic_code.v	132	Lemma	hyp_resultant_deg	(* Degree bound on the resultant. Key arithmetic: - size(A^2) = 2*size(A) - 1 <= 2*floor(m/2) + 1 <= m + 1 - size(B^2*f) = 2*size(B) - 1 + (2g+1) + 1 - 1 = 2*size(B) + 2g <= 2*floor((m-2g-1)/2) + 2g …	Lemma hyp_resultant_deg (A B : {poly F}) :
reconstruct/hyperelliptic_code.v	172	Lemma	hyp_resultant_neq0	(* Parity argument: R = A^2 - B^2*f != 0 when (A,B) != (0,0). size(A^2) is odd, size(B^2*f) is even, so they cannot be equal. *)	Lemma hyp_resultant_neq0 (A B : {poly F}) :
reconstruct/hyperelliptic_code.v	215	Lemma	hyp_zero_to_root	(* Zero-to-root mapping *)	Lemma hyp_zero_to_root (A B : {poly F}) (i : 'I_n) :
reconstruct/hyperelliptic_code.v	240	Lemma	hyp_multiplicity	(* Multiplicity: if (X-x0) | A and (X-x0) | B, then (X-x0)^2 | R *)	Lemma hyp_multiplicity (A B : {poly F}) (x0 : F) :
reconstruct/hyperelliptic_code.v	272	Theorem	hyp_goppa_wt_mdeg	(* Goppa bound: nonzero codewords have Hamming weight >= n - m_deg. Proved from resultant argument + max_poly_roots. *)	Theorem hyp_goppa_wt_mdeg :
reconstruct/hyperelliptic_code.v	312	Theorem	hyp_goppa_wt		Theorem hyp_goppa_wt :
reconstruct/hyperelliptic_code.v	347	Theorem	dual_root_poly	(* Proved from dual_ev_encode using resultant machinery *)	Theorem dual_root_poly :
reconstruct/hyperelliptic_code.v	365	Theorem	dual_min_dist		Theorem dual_min_dist :
reconstruct/hyperelliptic_code.v	405	Theorem	hyp_priv_surj	(* Privacy: for small coalitions S, the projection is surjective *)	Theorem hyp_priv_surj :
reconstruct/lagrange.v	57	Lemma	lagrange_denom_neq0	(* The denominator is nonzero when points are distinct *)	Lemma lagrange_denom_neq0 (i : 'I_n) : lagrange_denom i != 0.
reconstruct/lagrange.v	67	Lemma	lagrange_numer_eval_neq	(* Numerator evaluated at pts_j when j != i contains a zero factor *)	Lemma lagrange_numer_eval_neq (i j : 'I_n) :
reconstruct/lagrange.v	76	Lemma	lagrange_numer_eval_eq	(* Numerator evaluated at pts_i equals the denominator *)	Lemma lagrange_numer_eval_eq (i : 'I_n) :
reconstruct/lagrange.v	84	Lemma	lagrange_basis_eval	(* KEY LEMMA: Lagrange basis evaluation *)	Lemma lagrange_basis_eval (i j : 'I_n) :
reconstruct/lagrange.v	97	Lemma	size_lagrange_numer	(* Size of the numerator polynomial *)	Lemma size_lagrange_numer (i : 'I_n) :
reconstruct/lagrange.v	111	Lemma	size_lagrange_basis	(* Size of Lagrange basis polynomial *)	Lemma size_lagrange_basis (i : 'I_n) :
reconstruct/lagrange.v	139	Lemma	lagrange_interp_eval	(* KEY LEMMA: Interpolation matches the given values *)	Lemma lagrange_interp_eval (i : 'I_n) :
reconstruct/lagrange.v	151	Lemma	lagrange_interp_size	(* Interpolation polynomial has size at most n *)	Lemma lagrange_interp_size : size lagrange_interp <= n.
reconstruct/lagrange.v	175	Lemma	lagrange_interp_unique	(* Two polynomials of size <= n agreeing on n distinct points are equal *)	Lemma lagrange_interp_unique (f : {poly F}) (vals : n.-tuple F) :
reconstruct/massey.v	49	Lemma	rV_to_tupleK		Lemma rV_to_tupleK (v : 'rV[F]_m) : tuple_to_rV (rV_to_tuple v) = v.
reconstruct/massey.v	52	Lemma	tuple_to_rVK		Lemma tuple_to_rVK (t : m.-tuple F) : rV_to_tuple (tuple_to_rV t) = t.
reconstruct/massey.v	58	Lemma	tuple_to_rV_tnth		Lemma tuple_to_rV_tnth (t : m.-tuple F) (i : 'I_m) :
reconstruct/massey.v	85	Lemma	massey_codeword0		Lemma massey_codeword0 (s : F) (shares : 'rV[F]_n'.+1) :
reconstruct/massey.v	90	Lemma	lift_inord	(* Ordinal helper: lift ord0 (inord i.-1) = i when i != 0 *)	Lemma lift_inord (i : 'I_n) : (i : nat) != 0%N ->
reconstruct/massey.v	99	Lemma	massey_codewordS		Lemma massey_codewordS (s : F) (shares : 'rV[F]_n'.+1) (j : 'I_n'.+1) :
reconstruct/massey.v	107	Lemma	massey_codeword_decompose	(* Any row vector decomposes as massey_codeword of its parts *)	Lemma massey_codeword_decompose (v : 'rV[F]_n) :
reconstruct/massey.v	117	Lemma	massey_secret_unique	(* Key uniqueness: if d >= 2, the secret is determined by the shares *)	Lemma massey_secret_unique (s1 s2 : F) (shares : 'rV[F]_n'.+1) :
reconstruct/massey.v	148	Lemma	massey_reconstruct_correct		Lemma massey_reconstruct_correct (s : F) (shares : 'rV[F]_n'.+1) :
reconstruct/massey.v	177	Lemma	vproj_coord_eq	(* Helper: extract coordinates from vproj equality *)	Lemma vproj_coord_eq (c target : 'rV[F]_n) (S : {set 'I_n}) (i : 'I_n) :
reconstruct/massey.v	191	Lemma	lift_share_inj		Lemma lift_share_inj : injective lift_share.
reconstruct/massey.v	194	Lemma	lift_coalition_card		Lemma lift_coalition_card (coal : {set 'I_n'.+1}) :
reconstruct/massey.v	198	Lemma	ord0_notin_lift		Lemma ord0_notin_lift (coal : {set 'I_n'.+1}) :
reconstruct/massey.v	206	Lemma	card_S_bound		Lemma card_S_bound (coal : {set 'I_n'.+1}) :
reconstruct/massey.v	216	Lemma	massey_private	(* Main privacy lemma *)	Lemma massey_private (s1 s2 : F) (shares : 'rV[F]_n'.+1)
reconstruct/massey.v	250	Lemma	first_coord_surj	(* First coordinate projection is surjective: for every s, there exists c in C with c_0 = s. By privacy_surj with S = {ord0}, since |S| = 1 < d_perp. *)	Lemma first_coord_surj (s : F) :
reconstruct/massey.v	266	Lemma	massey_encode_codeword		Lemma massey_encode_codeword (s : F) :
reconstruct/massey.v	286	Lemma	massey_correct_tuple		Lemma massey_correct_tuple (s : F) (shares : n'.+1.-tuple F) :
reconstruct/massey.v	291	Lemma	massey_private_tuple		Lemma massey_private_tuple (s1 s2 : F) (shares : n'.+1.-tuple F)
reconstruct/massey.v	311	Lemma	massey_encode_valid		Lemma massey_encode_valid (s : F) :
reconstruct/massey.v	344	Lemma	mds_min_dist_eq	(* For MDS codes: d = n - k + 1 (Singleton bound with equality). The dual of an MDS code is MDS with d_perp = k + 1. Proving d_perp = k + 1 from HMDS requires the dual code theory (currently WIP in l…	Lemma mds_min_dist_eq : d = (n - k + 1)%N.
reconstruct/pgg_assignment.v	33	Lemma	succ_mod_neq	(* Helper lemmas for modular arithmetic, proved before ring_scope to avoid scope conflicts with ssrnat rewrite lemmas. *)	Lemma succ_mod_neq (n m : nat) : (0 < m -> n < m.+1 ->
reconstruct/pgg_assignment.v	48	Lemma	succ_mod_cycle2_ord		Lemma succ_mod_cycle2_ord (T : nat) (i j : 'I_T.+1) :
reconstruct/pgg_assignment.v	140	Lemma	covered_mono		Lemma covered_mono (C C' : {set 'I_T}) :
reconstruct/pgg_assignment.v	150	Lemma	covered_full		Lemma covered_full (C : {set 'I_T}) :
reconstruct/pgg_assignment.v	157	Lemma	secure_subset		Lemma secure_subset (C : {set 'I_T}) :
reconstruct/pgg_assignment.v	161	Lemma	covered_secure_partition		Lemma covered_secure_partition (C : {set 'I_T}) :
reconstruct/pgg_assignment.v	169	Lemma	secure_singleton		Lemma secure_singleton (C : {set 'I_T}) :
reconstruct/pgg_assignment.v	181	Lemma	covered_edges0		Lemma covered_edges0 : covered_edges G set0 = set0.
reconstruct/pgg_assignment.v	206	Lemma	cycle_sym		Lemma cycle_sym (i j : 'I_T) :
reconstruct/pgg_assignment.v	210	Lemma	cycle_irrefl		Lemma cycle_irrefl (i : 'I_T) : (i, i) \notin cycle_edge_set.
reconstruct/pgg_assignment.v	227	Lemma	cycle_edge_set_union		Lemma cycle_edge_set_union : cycle_edge_set = fwd_edges :|: bwd_edges.
reconstruct/pgg_assignment.v	242	Lemma	fwd_card		Lemma fwd_card : #|fwd_edges| = T.
reconstruct/pgg_assignment.v	248	Lemma	bwd_card		Lemma bwd_card : #|bwd_edges| = T.
reconstruct/pgg_assignment.v	254	Lemma	fwd_bwd_disjoint		Lemma fwd_bwd_disjoint : (1 < T')%N -> [disjoint fwd_edges & bwd_edges].
reconstruct/pgg_assignment.v	268	Lemma	cycle_edges_count		Lemma cycle_edges_count : (1 < T')%N -> #|ag_edges cycle_graph| = 2 * T.
reconstruct/pgg_assignment.v	288	Lemma	complete_sym		Lemma complete_sym (i j : 'I_T) :
reconstruct/pgg_assignment.v	292	Lemma	complete_irrefl		Lemma complete_irrefl (i : 'I_T) : (i, i) \notin complete_edge_set.
reconstruct/pgg_assignment.v	298	Lemma	complete_edges_count		Lemma complete_edges_count :
reconstruct/pgg_assignment.v	321	Lemma	complete_covered_full		Lemma complete_covered_full (C : {set 'I_T}) :
reconstruct/pgg_covering_correctness.v	52	Theorem	pgg_covering_correct	(* Main correctness theorem: CoveringScheme + PGGInterface + G-stable starts -> reconstruction recovers the hidden value. Uses pgg_hidden_invariant_perm with cs_perm_compatible. *)	Theorem pgg_covering_correct (s : 'I_N) (P : pgg_gT M)
reconstruct/pgg_covering_correctness.v	67	Lemma	covering_gap_bound	(* The threshold gap is bounded by twice the covering genus *)	Lemma covering_gap_bound :
reconstruct/pgg_covering_correctness.v	90	Theorem	pgg_covering_tradeoff	(* The security-threshold tradeoff, restated for the capstone: Either the covering has genus 0 (exact threshold, bounded group) or genus > 0 (threshold gap proportional to genus). *)	Theorem pgg_covering_tradeoff (cs : CoveringScheme M) :
reconstruct/pgg_covering_correctness.v	113	Theorem	pgg_multiplicative_correct	(* Multiplying shares locally computes the product secret in the doubled scheme. This is the key property enabling secure multiplication gates in arithmetic circuits over secret-shared data. *)	Theorem pgg_multiplicative_correct (s1 s2 : F)
reconstruct/pgg_dealer_bridge.v	52	Theorem	dealer_words_correct		Theorem dealer_words_correct
reconstruct/pgg_dealer_bridge.v	64	Lemma	dealer_words_epsilon_bound		Lemma dealer_words_epsilon_bound (s : 'I_N) :
reconstruct/pgg_dealer_bridge.v	73	Theorem	dealer_encode_correct	(* When the dealer uses ts_encode to produce the starting shares, the ts_valid hypothesis is automatically satisfied. *)	Theorem dealer_encode_correct
reconstruct/pgg_deck_pairing.v	59	Lemma	involution_partner	(** An fpf involution pairs each element with a distinct partner. *)	Lemma involution_partner (g : {perm 'I_N}) (x : 'I_N) :
reconstruct/pgg_deck_pairing.v	67	Lemma	fpf_involution_partner_neq		Lemma fpf_involution_partner_neq (g : {perm 'I_N}) (x : 'I_N) :
reconstruct/pgg_deck_pairing.v	93	Lemma	decode_encode_bit1	(** Decoding the encoding of bit 1 yields true. *)	Lemma decode_encode_bit1 (g : {perm 'I_N}) (s : 'I_N) :
reconstruct/pgg_deck_pairing.v	98	Lemma	decode_encode_bit0	(** Decoding the encoding of bit 0 yields false, provided g is fpf. *)	Lemma decode_encode_bit0 (g : {perm 'I_N}) (s : 'I_N) :
reconstruct/pgg_deck_pairing.v	120	Lemma	equivariant_commute	(** Key equivariance property: if sigma commutes with g (in the group sense), then sigma preserves the action of g pointwise. Proof sketch: commute g sigma means (g * sigma = sigma * g)%g. Evaluating…	Lemma equivariant_commute (g sigma : {perm 'I_N}) (s : 'I_N) :
reconstruct/pgg_deck_pairing.v	133	Theorem	decode_encode_1	(** Reconstruction correctness for bit 1: After encoding bit 1 as (s, g(s)) and applying a commuting permutation sigma, the pair becomes (sigma(s), sigma(g(s))). Decoding recovers true because g(sigm…	Theorem decode_encode_1 (g sigma : {perm 'I_N}) (s : 'I_N) :
reconstruct/pgg_deck_pairing.v	146	Theorem	decode_encode_0	(** Reconstruction correctness for bit 0: After encoding bit 0 as (s, s) and applying sigma, the pair becomes (sigma(s), sigma(s)). Decoding recovers false because g is fpf, so g(sigma(s)) != sigma(s…	Theorem decode_encode_0 (g sigma : {perm 'I_N}) (s : 'I_N) :
reconstruct/pgg_deck_pairing.v	157	Theorem	decode_encode_correct	(** Equivariance extends to the full encoding: applying a commuting permutation to an encoded bit preserves the decoded value. *)	Theorem decode_encode_correct (g sigma : {perm 'I_N}) (b : bool) (s : 'I_N) :
reconstruct/pgg_deck_pairing.v	195	Theorem	multi_decode_encode_correct	(** Reconstruction correctness for multi-bit encoding: if every involution commutes with sigma and is fpf, then decoding after applying sigma recovers the original bits. *)	Theorem multi_decode_encode_correct
reconstruct/pgg_landscape_demo.v	81	Lemma	monster_security_demo	(* A: For every sheet s, var_dist <= epsilon ~ 0. *)	Lemma monster_security_demo (s : 'I_monster_n.+2) :
reconstruct/pgg_landscape_demo.v	92	Lemma	monster_tradeoff_demo	(* A: One of two branches — and large |G| forces the right branch. *)	Lemma monster_tradeoff_demo :
reconstruct/pgg_landscape_demo.v	105	Lemma	monster_genus_forced_demo	(* A: No — |G| > PGL forces genus > 0. *)	Lemma monster_genus_forced_demo :
reconstruct/pgg_landscape_demo.v	113	Lemma	monster_genus1_demo	(* A: At most 2 — one extra share beyond k. *)	Lemma monster_genus1_demo :
reconstruct/pgg_landscape_demo.v	121	Lemma	monster_hurwitz_demo	(* A: Hurwitz forces |G| <= 84*(g-1), so g >= |G|/84 + 1 ~ 10^51. *)	Lemma monster_hurwitz_demo :
reconstruct/pgg_landscape_demo.v	133	Lemma	monster_entropy_demo	(* A: H(P_s) <= log N — near-maximum for the Monster. *)	Lemma monster_entropy_demo (s : 'I_monster_n.+2) :
reconstruct/pgg_landscape_demo.v	139	Lemma	monster_entropy_gap_demo	(* A: D(P_s || U_N) = log N - H(P_s), the KL divergence. *)	Lemma monster_entropy_gap_demo (s : 'I_monster_n.+2) :
reconstruct/pgg_landscape_demo.v	148	Lemma	monster_pinsker_demo	(* A: Yes — Pinsker gives var_dist <= sqrt(2 * entropy_gap). *)	Lemma monster_pinsker_demo (s : 'I_monster_n.+2) :
reconstruct/pgg_landscape_demo.v	211	Lemma	oc_security_demo	(* A: eps = 1 (fiber-counted). Weaker than Monster but exact threshold. *)	Lemma oc_security_demo (s : 'I_4) :
reconstruct/pgg_landscape_demo.v	220	Lemma	oc_entropy_demo	(* A: H(P_s) <= log 4 = 2 bits. *)	Lemma oc_entropy_demo (s : 'I_4) :
reconstruct/pgg_landscape_demo.v	228	Lemma	oc_tradeoff_demo	(* A: Genus 0, so T <= k (exact threshold, no gap). *)	Lemma oc_tradeoff_demo :
reconstruct/pgg_landscape_demo.v	241	Lemma	oc_genus0_demo	(* A: Exact: T <= k. *)	Lemma oc_genus0_demo :
reconstruct/pgg_protocol_landscape.v	119	Lemma	security_per_position		Lemma security_per_position (sw : SecurityWitness R M) (s : 'I_N) :
reconstruct/pgg_protocol_landscape.v	124	Lemma	complexity_from_group		Lemma complexity_from_group (L : nat) : (@search_space M L <= #|G|)%N.
reconstruct/pgg_protocol_landscape.v	139	Theorem	genus0_option		Theorem genus0_option (cs : CoveringScheme M) :
reconstruct/pgg_protocol_landscape.v	144	Theorem	genus1_universal_option		Theorem genus1_universal_option (cs : CoveringScheme M) :
reconstruct/pgg_protocol_landscape.v	153	Theorem	gap_from_genus		Theorem gap_from_genus (cs : CoveringScheme M) :
reconstruct/pgg_protocol_landscape.v	169	Lemma	genus0_requires_small_group		Lemma genus0_requires_small_group (cs : CoveringScheme M)
reconstruct/pgg_protocol_landscape.v	175	Corollary	large_group_minimum_gap		Corollary large_group_minimum_gap (cs : CoveringScheme M)
reconstruct/pgg_protocol_landscape.v	185	Theorem	landscape_tradeoff		Theorem landscape_tradeoff (cs : CoveringScheme M)
reconstruct/pgg_protocol_landscape.v	215	Lemma	group_forces_minimum_genus		Lemma group_forces_minimum_genus (cs : CoveringScheme M) (g : nat) :
reconstruct/pgg_protocol_landscape.v	229	Theorem	higher_genus_landscape		Theorem higher_genus_landscape (cs : CoveringScheme M) :
reconstruct/pgg_protocol_landscape.v	254	Lemma	protocol_correct_unbundled		Lemma protocol_correct_unbundled
reconstruct/pgg_protocol_landscape.v	296	Lemma	ar_security_per_position		Lemma ar_security_per_position (s : 'I_N) :
reconstruct/pgg_protocol_landscape.v	303	Lemma	ar_genus0_exact		Lemma ar_genus0_exact :
reconstruct/pgg_protocol_landscape.v	308	Lemma	ar_genus1_gap2		Lemma ar_genus1_gap2 :
reconstruct/pgg_protocol_landscape.v	316	Lemma	ar_hurwitz		Lemma ar_hurwitz :
reconstruct/pgg_protocol_landscape.v	323	Lemma	ar_large_group_forces_genus		Lemma ar_large_group_forces_genus :
reconstruct/pgg_protocol_landscape.v	371	Lemma	discovery_eps_monotone	(* Envelope monotonicity — re-exported for landscape visibility *)	Lemma discovery_eps_monotone (sc : SchreierCertificate R m n' sigmas)
reconstruct/pgg_protocol_landscape.v	378	Lemma	discovery_to_certification	(* SecurityWitness construction from discovery — re-exported *)	Lemma discovery_to_certification (sc : SchreierCertificate R m n' sigmas)
reconstruct/pgg_protocol_landscape.v	416	Lemma	ar_entropy_le_logN	(* Entropy is at most log N (maximum = uniform) *)	Lemma ar_entropy_le_logN (s : 'I_N) :
reconstruct/pgg_protocol_landscape.v	427	Lemma	ar_entropy_gap	(* The entropy deficit equals the KL divergence (leakage in bits). D(P_s || U_N) = log N - H(P_s). *)	Lemma ar_entropy_gap (s : 'I_N) :
reconstruct/pgg_protocol_landscape.v	448	Lemma	ar_var_dist_from_entropy	(* Pinsker bridge: var_dist bounded by entropy gap. var_dist(P_s, U_N) <= sqrt(2 * (log N - H(P_s))) *)	Lemma ar_var_dist_from_entropy (s : 'I_N) :
reconstruct/pgg_protocol_landscape.v	491	Lemma	ar_covering_decomposition	(* The covering decomposition: security and threshold from one algebraic choice. The SecurityWitness gives the endpoint bound (security side), and the CoveringScheme gives the gap bound (threshold si…	Lemma ar_covering_decomposition :
reconstruct/pgg_protocol_landscape.v	501	Lemma	ar_genus0_shamir	(* Genus-0 specialization: when the covering has genus 0, the threshold is exact (T <= k), recovering Shamir's (k,k)-threshold. *)	Lemma ar_genus0_shamir :
reconstruct/pgg_sharing_framework.v	75	Lemma	ts_recon_encode		Lemma ts_recon_encode {sT shT : Type} (ts : ThresholdScheme sT shT) (s : sT) :
reconstruct/pgg_sharing_framework.v	130	Lemma	sum_mod_scheme_correct		Lemma sum_mod_scheme_correct (s : 'I_N) (shares : T.-tuple 'I_N) :
reconstruct/pgg_sharing_framework.v	138	Lemma	sum_mod_scheme_private		Lemma sum_mod_scheme_private (s1 s2 : 'I_N)
reconstruct/pgg_sharing_framework.v	158	Lemma	sum_mod_encode_valid		Lemma sum_mod_encode_valid (s : 'I_N) :
reconstruct/pgg_sharing_framework.v	193	Lemma	tnth_cast_tuple		Lemma tnth_cast_tuple {A : Type} {n m : nat} (H : n = m)
reconstruct/pgg_sharing_framework.v	227	Lemma	pgg_hidden_invariant_perm	(* Main theorem: coordinate-permutation compatible scheme + G-stable starts + valid starting shares ⟹ reconstruction of endpoints recovers the secret *)	Lemma pgg_hidden_invariant_perm (s : 'I_N) (P : gT)
reconstruct/pgg_sum_mod.v	64	Lemma	sum_mod_checkP	(* sum_mod_check is decidable and reflects sum_mod_valid *)	Lemma sum_mod_checkP (m : 'I_N) :
reconstruct/pgg_sum_mod.v	82	Lemma	sum_mod_single_sheet		Lemma sum_mod_single_sheet :
reconstruct/pgg_sum_mod.v	124	Theorem	reconstruct_correct	(* Main correctness theorem: if sigma preserves sum mod N, then the reconstruction recovers the original message *)	Theorem reconstruct_correct (sheets : T.-tuple 'I_N)
reconstruct/pgg_sum_mod.v	137	Lemma	id_preserves_sum_mod	(* The identity permutation preserves sum mod N *)	Lemma id_preserves_sum_mod :
reconstruct/pgg_sum_mod.v	144	Lemma	comp_preserves_sum_mod	(* Composition of sum-preserving permutations preserves sum mod N *)	Lemma comp_preserves_sum_mod (sigma1 sigma2 : {perm 'I_N}) :
reconstruct/pgg_sum_mod.v	194	Lemma	pgg_reconstruct_correct	(* If rho(P) preserves sum mod N, reconstruction recovers the encoded message *)	Lemma pgg_reconstruct_correct (P : gT) (m : 'I_N) :
reconstruct/pgg_sum_mod.v	205	Lemma	pgg_reconstruct_id	(* The identity group element always preserves reconstruction *)	Lemma pgg_reconstruct_id (m : 'I_N) :
reconstruct/pgg_sum_mod.v	245	Lemma	partial_sum_full	(* Full sum: the coalition is all parties *)	Lemma partial_sum_full :
reconstruct/pgg_sum_mod.v	258	Lemma	partial_sum_no_info	(* Partial sums of strict subsets do not determine m. Informally: knowing sum_{i in C} e_i mod N does not reveal m when |C| < T, because the remaining T - |C| unknown sheets can sum to any residue mo…	Lemma partial_sum_no_info :
reconstruct/pgg_threshold.v	69	Theorem	ramp_threshold	(** The main ramp threshold theorem: three-part characterization of coalition power in terms of edge coverage. *)	Theorem ramp_threshold :
reconstruct/pgg_threshold.v	90	Corollary	recoverable_mono	(** Derived: the number of recoverable bits is monotone in coalition size. *)	Corollary recoverable_mono (C C' : {set 'I_T}) :
reconstruct/pgg_threshold.v	102	Corollary	singleton_no_info	(** A singleton coalition recovers nothing. *)	Corollary singleton_no_info (C : {set 'I_T}) :
reconstruct/pgg_threshold.v	111	Corollary	empty_no_info	(** The empty coalition recovers nothing. *)	Corollary empty_no_info :
reconstruct/pgg_threshold.v	118	Lemma	ramp_partition	(** Secure edges and covered edges partition the edge set. *)	Lemma ramp_partition (C : {set 'I_T}) :
reconstruct/pgg_threshold.v	123	Lemma	secure_antimono	(** Secure edges decrease as coalition grows. *)	Lemma secure_antimono (C C' : {set 'I_T}) :
reconstruct/pgg_threshold.v	147	Lemma	cycle_ramp_loss	(** In the cycle graph, losing any party from the full coalition leaves at least some edges uncovered (secure). *)	Lemma cycle_ramp_loss (C : {set 'I_T'.+1}) :
reconstruct/pgg_threshold.v	169	Lemma	cycle_full_recovery	(** The full coalition on the cycle recovers all edges. *)	Lemma cycle_full_recovery :
reconstruct/pgg_threshold.v	183	Lemma	complete_ramp_max	(** On the complete graph, the full coalition recovers the maximum number of bits: every pair of distinct parties contributes. *)	Lemma complete_ramp_max :
reconstruct/pgg_threshold.v	216	Lemma	secure_edge_witness	(** For each secure edge, at least one endpoint is not in C. *)	Lemma secure_edge_witness (e : 'I_T * 'I_T) :
reconstruct/pgg_threshold.v	235	Theorem	secure_edge_bound	(** For each secure edge, the adversary cannot distinguish the encoded bit from random. The var_dist bound from the collusion bound applies per component via DPI. This is a structural statement: the …	Theorem secure_edge_bound (e : 'I_T * 'I_T) :
reconstruct/pgg_threshold.v	252	Theorem	ramp_security_reconstruction	(** Summary: the ramp scheme provides both reconstruction and security. - For covered edges: the coalition can reconstruct the encoded bits (via decode_encode_correct from pgg_deck_pairing) - For sec…	Theorem ramp_security_reconstruction :
reconstruct/pgg_threshold.v	286	Theorem	ramp_config_threshold		Theorem ramp_config_threshold (C : {set 'I_T}) :
reconstruct/pgg_threshold.v	293	Theorem	ramp_config_mono		Theorem ramp_config_mono (C C' : {set 'I_T}) :
reconstruct/pgl_bound.v	56	Lemma	card_gl2	(* GL(2,q) cardinality: q * (q-1)^2 * (q+1) *)	Lemma card_gl2 : #|gl2| = (q * q.-1 ^ 2 * q.+1)%N.
reconstruct/pgl_bound.v	77	Lemma	scalar_pred_group_set		Lemma scalar_pred_group_set : group_set [set u : {'GL_2[F]} | scalar_pred u].
reconstruct/pgl_bound.v	94	Lemma	scalar_gl2_subset_center	(* Scalar matrices commute with everything, so scalar_gl2 is in the center *)	Lemma scalar_gl2_subset_center : scalar_gl2 \subset 'Z(gl2 F).
reconstruct/pgl_bound.v	107	Lemma	scalar_gl2_normal	(* Scalar matrices are normal in GL(2,F) — they commute with everything *)	Lemma scalar_gl2_normal : scalar_gl2 <| gl2 F.
reconstruct/pgl_bound.v	117	Lemma	scalar_unit_in_gl	(* Key helper: scalar matrix of a unit is in GL *)	Lemma scalar_unit_in_gl (a : {unit F}) :
reconstruct/pgl_bound.v	125	Lemma	card_scalar_gl2	(* Cardinality of the scalar subgroup equals q-1 = |F^*| *)	Lemma card_scalar_gl2 : #|scalar_gl2| = q.-1.
reconstruct/pgl_bound.v	164	Lemma	card_pgl2	(* Cardinality of PGL(2,q) *)	Lemma card_pgl2 : #|pgl2| = (q * (q ^ 2 - 1))%N.
reconstruct/pgl_bound.v	193	Lemma	pgl2_card_formula	(* The combinatorial formula q * (q^2 - 1) matches the pgl_bound definition from cover_tradeoff.v *)	Lemma pgl2_card_formula : #|pgl2 F| = (q * (q ^ 2 - 1))%N.
reconstruct/pgl_bound.v	211	Lemma	pgl_card_eq	(** pgl_card_eq — equational identity [#|pgl2 F| = pgl_card #|F|] for any [finFieldType] [F]. Kind: helper. Why: repackages [pgl2_card_formula] as a definitional rewrite lemma so later instance proof…	Lemma pgl_card_eq (F : finFieldType) : #|pgl2 F| = pgl_card #|F|.
reconstruct/pgl_bound.v	219	Lemma	pgl_card_5	(** pgl_card_5 — numerical instance [pgl_card 5 = 120]. Definitionally true. Kind: helper. Why: used in combination with [card_set_S5] to identify the PGL(2,F_5) order with the order of [S_5], which …	Lemma pgl_card_5 : pgl_card 5 = 120%N.
reconstruct/pgl_bound.v	229	Lemma	card_set_S5	(** card_set_S5 — [#|[set: 'S_5]| = 120], i.e. the order of the symmetric group on five letters. Kind: helper. Why: standard cardinality fact expressed in the [{set: _}] form so it can be chained wit…	Lemma card_set_S5 : #|[set: 'S_5]| = 120%N.
reconstruct/pgl_bound.v	240	Lemma	pgl2_5_eq_s5	(** pgl2_5_eq_s5 — bridge equation [pgl_card 5 = #|[set: 'S_5]|]; identifies the PGL(2,F_5) cardinality with the order of S_5. Kind: helper. Why: exposes the PGL(2,F_5)-vs-S_5 isomorphism at the card…	Lemma pgl2_5_eq_s5 : pgl_card 5 = #|[set: 'S_5]|.
reconstruct/product_threshold.v	41	Lemma	addn_leq_muln	(* N1, N2 >= 2 implies N1 + N2 <= N1 * N2 *)	Lemma addn_leq_muln : N <= N1 * N2.
reconstruct/product_threshold.v	54	Lemma	divn_lt_N2	(* s div N1 < N2 for any s < N *)	Lemma divn_lt_N2 (s : 'I_N) : s %/ N1 < N2.
reconstruct/product_threshold.v	69	Lemma	combine_splitK		Lemma combine_splitK (s : 'I_N) :
reconstruct/product_threshold.v	77	Lemma	split_combineK	(* Partial cancel: holds when s1 + N1 * s2 < N *)	Lemma split_combineK (s1 : 'I_N1) (s2 : 'I_N2) :
reconstruct/product_threshold.v	120	Lemma	embed_pile2_proof		Lemma embed_pile2_proof (x : 'I_N2) : N1 + val x < N.
reconstruct/product_threshold.v	135	Lemma	pile1_idx_lt	(* Index embedding: pile-1 party index i < T1 -> product index i < T *)	Lemma pile1_idx_lt (i : 'I_T1) : val i < T.
reconstruct/product_threshold.v	139	Lemma	pile2_idx_lt	(* Index embedding: pile-2 party index i < T2 -> product index T1+i < T *)	Lemma pile2_idx_lt (i : 'I_T2) : T1 + val i < T.
reconstruct/product_threshold.v	173	Lemma	product_correct	(* --- Correctness --- *)	Lemma product_correct (s : 'I_N) (sh : T.-tuple 'I_N) :
reconstruct/product_threshold.v	187	Lemma	product_private	(* Both parts have cardinality bounded by |C| *)	Lemma product_private (s1 s2 : 'I_N) (sh : T.-1.+1.-tuple 'I_N)
reconstruct/product_threshold.v	288	Lemma	product_encode_valid	(* --- Encode validity --- *)	Lemma product_encode_valid (s : 'I_N) :
reconstruct/product_threshold.v	324	Lemma	T_gt1	(* T >= 2 since T1, T2 >= 1 *)	Lemma T_gt1 : 1 < T.
reconstruct/product_threshold.v	328	Lemma	k_gt0	(* k >= 1 since k1, k2 >= 1 *)	Lemma k_gt0 : 0 < k.
